"","title_proximity_tfidf","description_proximity_tfidf","main_query_tfidf","query_jl_score","query_title_score","city_match","job_age_days","apply","search_date_pacific","class_id"
"926",0,0.1818998,0.87865895,0.021299368,0.028853687,0,1,0,"2018-01-26",4672379463779748864
"13",0,0,0,0.016623026,0.012112681,1,1,0,"2018-01-26",-7268106225594404864
"813",0,0,0,0.009994207,0.010543143,0,25,0,"2018-01-23",-2633997089996197376
"289",0,0.13787381,0,0.018495986,0.010475074,0,8,0,"2018-01-26",-4175733961318103552
"1415",0,0,0.91376555,0.009164401,0.009513708,0,1,0,"2018-01-24",-8060438743201922048
"906",29.390966,0.055183448,6.378894,0.029115347,0.04926686,0,24,0,"2018-01-26",-2633997089996197376
"998",0,0.046000887,0,0.016014839,0.0154286,1,0,1,"2018-01-25",7929051477785046016
"1160",0,0,2.200134,0.015313029,0.022966703,0,1,0,"2018-01-25",-1614082818015232512
"463",0,0,1.2225195,0.018881388,0.020018999,0,2,1,"2018-01-25",8147585998651961344
"1364",0,0.20855296,0,0.015065208,0.053159945,1,4,0,"2018-01-23",-7731275881257459712
"1265",0,0.91190934,0.11208586,0.023172744,0.12593384,1,2,0,"2018-01-27",3519666681604228608
"661",0,0,0,0.012246848,0.043324593,0,3,0,"2018-01-27",2981397215533439488
"210",0,0,0,0.020759081,0.01923077,1,12,0,"2018-01-23",-4246715430060585472
"1406",0,0,0,0.016129032,0.01754386,1,1,0,"2018-01-26",-4414251511891853824
"287",0,0.13787381,0,0.018495986,0.010475074,0,8,1,"2018-01-26",-4175733961318103552
"1316",0,1.5057576,0.23729357,0.015625,0.011363637,0,10,0,"2018-01-23",-1361819269400927232
"1159",17.209341,0.023163034,3.732719,0.022261374,0.043182794,0,24,0,"2018-01-27",-507318753207970304
"910",25.738815,0.10300278,5.525623,0.016006032,0.023637028,1,8,0,"2018-01-27",-3623880078591607808
"1057",5.7134223,0.049780928,3.928448,0.014580547,0.02252374,0,2,0,"2018-01-24",-1614082818015232512
"688",0,0.21821323,0,0.011168361,0.008236024,0,21,0,"2018-01-23",8238500898095513600
"709",11.057985,0.1534691,2.7563097,0.015632866,0.016157454,0,20,0,"2018-01-24",-3214316587352202752
"768",0,0.090610795,3.5951884,0.009345794,0.028909087,0,19,0,"2018-01-23",9187774158059236352
"907",0,0,0.6697854,0.008375323,0.015887894,0,0,0,"2018-01-27",-7706973126229505024
"306",0,0.8254611,0.10299396,0.014996546,0.015394881,1,11,0,"2018-01-23",-4832316967726682112
"177",0,0,0,0.018827755,0.062153544,1,0,0,"2018-01-26",8530323770842618880
"723",0,0,0,0.005607259,0.0062811705,1,0,0,"2018-01-26",-1627412911764431360
"393",0,0.95178527,0.16617714,0.023036055,0.026585622,0,2,1,"2018-01-25",8530323770842618880
"1121",0,0,0,0.010569258,0.008297845,1,25,0,"2018-01-26",9204124302215888896
"180",0,0,3.3292642,0.010635897,0.0041100113,0,8,0,"2018-01-25",-6119409206348088320
"86",0,0,0,0.01018073,0.018062742,0,0,1,"2018-01-21",-7435860353377593344
"1601",0,0,0.84017813,0.008239229,0.04305845,0,2,0,"2018-01-26",-7706973126229505024
"1553",0,0,1.0864818,0.013945354,0.0069641583,1,1,0,"2018-01-25",-1096414559717773696
"1550",0,0.19878356,0,0.016093645,0.06302213,1,14,0,"2018-01-24",-4530023448177795584
"193",0,0,0.77358234,0.007988183,0.0058479533,1,5,0,"2018-01-21",-1614082818015232512
"1455",14.790496,0,0,0.028632699,0.0471987,0,16,0,"2018-01-24",-461013632408289408
"1086",0,0,0,0.010559607,0.024532247,0,27,0,"2018-01-21",-2363588769751115776
"63",14.288717,0,4.4611554,0.0117493505,0.014802919,0,0,1,"2018-01-25",1424940020905479168
"846",0,0,0,0.016582683,0.055045027,1,0,1,"2018-01-24",-1614082818015232512
"1403",0,0,0,0.009746593,0.021616045,0,3,0,"2018-01-27",-547059124907035648
"51",0,0,0,0.0057435995,0.006486975,1,4,0,"2018-01-27",-6998215076096305152
"1404",22.578653,0,0,0.049159147,0.055104543,0,27,0,"2018-01-21",-4246715430060585472
"541",0,0.14774676,0,0.018455159,0.05824113,0,4,1,"2018-01-23",-1614082818015232512
"26",0,0.013998116,0.5902386,0.01678694,0.017374502,0,11,0,"2018-01-24",-4530023448177795584
"514",0,0,4.579353,0.010998496,0.013048878,0,1,0,"2018-01-23",3519666681604228608
"140",10.342585,0,4.2572074,0.034845643,0.03203928,0,34,0,"2018-01-21",4668204224781136896
"620",0,0,1.3141587,0.008231608,0.0062111802,0,3,0,"2018-01-26",-4530023448177795584
"1457",4.2401443,0.020417864,1.8412457,0.030539539,0.041808464,0,9,0,"2018-01-24",8238500898095513600
"176",0,0.17057669,0,0.018665701,0.016115306,0,6,0,"2018-01-26",1859453293393938688
"627",0,0.041471038,2.493758,0.01309852,0.016221123,0,6,0,"2018-01-25",-7706973126229505024
"824",21.648212,0.039521854,4.687652,0.0133979125,0.056593392,1,6,0,"2018-01-25",-461013632408289408
"671",0,0,1.4134828,0.014875158,0.029166484,1,7,1,"2018-01-25",-7435860353377593344
"4",0,0,3.6958091,0.013046411,0.033340346,0,5,0,"2018-01-23",-3623880078591607808
"1617",9.6491585,0,0,0.020585982,0.018344343,0,8,0,"2018-01-25",-5302120391854416896
"849",0,0,0,0.012353089,0.018518519,1,1,0,"2018-01-21",9124072227722530816
"1644",0,0,0,0.009991298,0.009605228,0,0,0,"2018-01-25",1424940020905479168
"1137",0,0,2.667101,0.013748385,0.01,0,27,0,"2018-01-21",7929051477785046016
"263",27.127512,0.03706349,5.9997377,0.012147802,0.1342368,0,0,1,"2018-01-24",8530323770842618880
"374",0,0,0,0.01734096,0.016949153,0,51,0,"2018-01-26",-4397799785543263232
"939",0,0,1.406283,0.012515911,0.03456046,1,24,1,"2018-01-26",-6998215076096305152
"1423",0,0,1.6507109,0.007230753,0.008082582,0,9,0,"2018-01-25",-866223399462429184
"1215",0,0,0.8503476,0.010243801,0.010769741,1,6,0,"2018-01-24",-4246715430060585472
"262",27.127512,0.03706349,5.9997377,0.012147802,0.1342368,0,0,0,"2018-01-24",8530323770842618880
"121",0,0.079842284,0,0.012850179,0.009615385,1,0,0,"2018-01-23",284924936766195200
"999",0,0.046000887,0,0.016014839,0.0154286,1,0,0,"2018-01-25",7929051477785046016
"753",0,0,0,0.008789065,0.06600097,1,6,0,"2018-01-21",-461013632408289408
"1004",0,0,0,0.007569329,0.008422563,0,23,0,"2018-01-21",4.315422483091e+18
"497",0,0,0,0.0131063275,0.017923756,0,24,0,"2018-01-27",1384646523120192000
"797",8.420825,0.11913401,2.1051044,0.014925373,0.011904762,0,12,0,"2018-01-23",-7629288313022301184
"23",0,0.20707366,0,0.021349786,0.021491472,0,2,0,"2018-01-21",-1340663555360675840
"91",3.229553,0.009699138,2.138839,0.013082662,0.026212921,0,1,0,"2018-01-24",-7867367934152049664
"658",15.926924,0.24980204,3.9717453,0.018814638,0.018358836,0,16,0,"2018-01-24",-4832316967726682112
"641",0,0,4.887035,0.0079816105,0.036398504,0,23,0,"2018-01-21",-6998215076096305152
"282",0,0,0,0.009943644,0.0062939697,1,4,1,"2018-01-21",-2363588769751115776
"479",0,0,4.2249565,0.006329114,0.0066225166,0,44,0,"2018-01-21",-3623880078591607808
"310",6.515498,0.01230101,1.9249835,0.013100519,0.01403172,1,28,0,"2018-01-26",-4530023448177795584
"1558",0,0.04572471,0,0.013288964,0.015492427,1,1,0,"2018-01-25",8821162609494818816
"825",0,0,0.50536996,0.014218933,0.014810457,0,9,0,"2018-01-25",-3623880078591607808
"1350",0,0,1.1475174,0.009009009,0.0078125,0,0,0,"2018-01-23",-7706973126229505024
"563",0,0,0.9531402,1e-06,1e-06,1,21,0,"2018-01-26",-3696411351851333120
"1322",0,0,0,0.017360553,0.020652302,0,7,0,"2018-01-25",9204124302215888896
"14",0,0,1.0201997,0.01476726,0.023267066,1,1,0,"2018-01-26",8530323770842618880
"450",0,0,0,0.025334809,0.025600795,0,2,0,"2018-01-21",7685835919712135168
"581",0,0,0,0.024298329,0.06736464,0,4,1,"2018-01-23",-1340663555360675840
"173",0,0.014494836,4.0716095,0.0046948357,0.011764953,0,6,0,"2018-01-21",-7268106225594404864
"166",0,0,0,0.0077562258,0.02041192,0,1,0,"2018-01-25",-4175733961318103552
"810",0,0,2.943168,0.011235955,0.012370601,0,8,0,"2018-01-24",-4175733961318103552
"977",11.842093,0.0963072,2.9532118,0.013895518,0.015559943,1,42,0,"2018-01-25",-5302120391854416896
"877",0,0.24930942,0,0.024002085,0.034263674,1,25,0,"2018-01-26",-1592769939201928704
"1037",0,0.13676226,0,0.013121416,0.014369534,1,16,0,"2018-01-27",-7731275881257459712
"1461",2.7572465,0.017942036,1.737728,0.013082662,0.013914736,1,2,0,"2018-01-24",4672379463779748864
"1627",0,1.7530829,0.16118053,0.024196314,0.04178628,0,5,0,"2018-01-26",-8734265505719801856
"720",0,0.10995972,0,0.018881116,0.01968863,1,2,0,"2018-01-26",-4397799785543263232
"1447",25.077549,0.055501666,4.523417,0.03225684,0.05182888,0,6,0,"2018-01-27",8530323770842618880
"1499",6.335246,0.029889235,1.9206538,0.0031484254,0.0025131684,0,1,0,"2018-01-23",-1627412911764431360
"290",0,0,0,0.007862209,0.006779821,1,13,0,"2018-01-21",2029928808769267712
"1407",0,0,0,0.016129032,0.01754386,1,1,1,"2018-01-26",-4414251511891853824
"556",0,0,0.60656035,0.009993309,0.009105761,1,1,0,"2018-01-23",-4092669534112985088
"765",0,0.036832824,0,0.015711606,0.0144361975,1,12,0,"2018-01-23",8147585998651961344
"1421",0,0,0,0.033531588,0.029417876,1,14,0,"2018-01-24",-7629288313022301184
"1405",0,0,0,0.012162801,0.032153863,1,10,0,"2018-01-26",-5302120391854416896
"553",35.52642,0,7.6349244,0.008928572,0.21758446,0,7,1,"2018-01-23",-3623880078591607808
"1430",0,0,1.6930559,0.026525166,0.04909677,0,14,0,"2018-01-23",-461013632408289408
"814",0,0,0,0.015213922,0.010409511,1,141,0,"2018-01-24",-6119409206348088320
"341",10.397208,0.02124776,3.1508973,0.015422714,0.01578847,0,7,0,"2018-01-23",-1340663555360675840
"1015",25.38832,0.059914537,5.4417686,0.016352586,0.04409573,0,2,0,"2018-01-21",-3214316587352202752
"1260",0,0.091435134,0,0.016329704,0.012527185,1,4,0,"2018-01-21",-4534174881649530368
"1255",0,0,0.16431484,1e-06,1e-06,1,19,0,"2018-01-23",8530323770842618880
"76",0,0,2.8891551,0.011465843,0.011363637,0,16,0,"2018-01-25",-3623880078591607808
"1485",0,0.878022,2.672758,0.029849187,0.024054984,1,28,0,"2018-01-21",-7485608206391772160
"967",24.323286,0,7.374079,0.021848384,0.36597186,0,9,1,"2018-01-24",9202726581177086976
"1133",0,0,0,0.011057594,0.010314719,1,0,0,"2018-01-24",-3623880078591607808
"16",0,0,1.3274363,0.010783897,0.0115954345,1,0,0,"2018-01-24",2029928808769267712
"95",0,0.15220575,0,0.017135352,0.017314209,0,1,0,"2018-01-25",-4246715430060585472
"1009",0,0,2.249687,0.018821364,0.022119207,1,1,0,"2018-01-25",-1614082818015232512
"93",0,0,1.4083209,0.010146366,0.008826861,0,8,0,"2018-01-23",-4530023448177795584
"617",0,0,0,0.013565883,0.013588147,1,20,0,"2018-01-24",6135677934545197056
"136",0,0.017812693,1.6996022,0.008234988,0.0065571824,0,1,0,"2018-01-23",-3214316587352202752
"1450",0,0.15198159,0,0.009680904,0.014969248,1,15,0,"2018-01-24",8947106012270616576
"230",10.3497505,0.11135605,2.5874376,0.016014839,0.0154286,1,7,0,"2018-01-24",9124072227722530816
"466",0,0,1.7620342,0.0072176647,0.017613426,1,13,0,"2018-01-25",-6998215076096305152
"1003",14.663902,0.1800619,3.6659756,0.01812006,0.017467085,0,4,0,"2018-01-23",3915789194210937856
"1468",0,0.02663952,2.654548,0.014925373,0.1027358,1,1,0,"2018-01-24",8530323770842618880
"1444",0,0.16585517,0,0.018771695,0.015428359,1,12,0,"2018-01-22",2029928808769267712
"860",0,0,0.12134015,0.025703646,0.0121951215,0,0,0,"2018-01-24",-3623880078591607808
"386",0,0,0.47616735,1e-06,1e-06,1,6,0,"2018-01-24",6668372929844503552
"702",0,0.15231366,0,0.009607424,0.021963866,1,4,0,"2018-01-23",9202726581177086976
"1127",8.120777,0.05793298,2.4612126,0.016956154,0.014285714,0,11,1,"2018-01-25",4672379463779748864
"1620",0,0,0.71305186,1e-06,1e-06,1,6,0,"2018-01-25",-7268106225594404864
"648",0,0.24830435,0,0.015842902,0.052762248,1,0,0,"2018-01-24",2981397215533439488
"1605",0,0,5.0535936,0.02151907,0.25294372,1,27,0,"2018-01-24",8530323770842618880
"219",0,0.057978082,1.1279411,0.021137597,0.016666668,1,12,0,"2018-01-27",-1340663555360675840
"990",23.879093,0.059648324,0,0.013513514,0.13838288,1,3,0,"2018-01-27",9202726581177086976
"70",0,0,0,0.01583196,0.02173913,1,12,1,"2018-01-25",1861515439563363328
"687",0,0.042696692,3.4789658,0.019045522,0.025353663,0,7,0,"2018-01-25",6135677934545197056
"1334",0,0.14693552,0,0.00956508,0.009259259,1,16,0,"2018-01-26",9124072227722530816
"308",9.600269,0,0,0.01916031,0.04095284,1,6,1,"2018-01-23",-8220869288454573056
"971",0,0,0,0.01253962,0.06544151,0,1,0,"2018-01-24",-4414251511891853824
"1641",0,0,0,0.019213414,0.033869717,0,6,0,"2018-01-26",-859190551995821568
"125",0,0,0.74847776,1e-06,1e-06,0,13,0,"2018-01-21",2029928808769267712
"316",11.069939,0,3.3560681,0.018308371,0.01644023,1,13,0,"2018-01-23",-866223399462429184
"676",12.455567,0.031159801,3.5356646,0.010279461,0.010526318,0,2,0,"2018-01-27",-4530023448177795584
"689",0,0,1.8677882,0.013448132,0.049133416,0,16,0,"2018-01-21",-2363588769751115776
"841",0,0,1.7321901,0.02170006,0.019516,0,1,0,"2018-01-26",8530323770842618880
"821",0,0,0,0.013635795,0.015161039,0,3,0,"2018-01-25",-461013632408289408
